0.812499	-0.000449	-0.219763	0.008164	-0.975519	3.691912	0.122764	0.188021
0.816665	-0.000454	-0.21975	0.00815	-0.975522	3.691924	0.122781	0.188029
0.820832	-0.000442	-0.219732	0.008106	-0.975526	3.691924	0.122772	0.188022
0.824999	-0.000464	-0.219732	0.008126	-0.975526	3.691929	0.122777	0.188023
0.829165	-0.000433	-0.219755	0.008182	-0.975521	3.691925	0.122769	0.188021
0.833332	-0.00047	-0.219744	0.008172	-0.975523	3.691926	0.122781	0.188023
0.837499	-0.000419	-0.21974	0.008173	-0.975524	3.691925	0.122782	0.188028
0.841665	-0.000444	-0.219722	0.00814	-0.975529	3.691935	0.122799	0.188037
0.845832	-0.000427	-0.219747	0.008173	-0.975523	3.691921	0.122777	0.188022
0.849999	-0.000411	-0.219722	0.008173	-0.975528	3.691933	0.122788	0.188033
0.854165	-0.000488	-0.219669	0.008152	-0.97554	3.691939	0.122798	0.188018
0.858332	-0.00045	-0.219711	0.008177	-0.975531	3.691939	0.12279	0.188022
0.862499	-0.000483	-0.219686	0.008137	-0.975537	3.69194	0.122792	0.188023
0.866665	-0.000433	-0.219698	0.008141	-0.975534	3.691945	0.122792	0.188026
0.870832	-0.000449	-0.219721	0.008166	-0.975528	3.69194	0.122791	0.188022
0.874999	-0.000538	-0.219672	0.008182	-0.97554	3.691953	0.122799	0.188026
0.879165	-0.000467	-0.219693	0.008173	-0.975535	3.691952	0.122801	0.188027
0.883332	-0.000488	-0.219685	0.00818	-0.975537	3.691959	0.122799	0.188028
0.887499	-0.000436	-0.219706	0.008231	-0.975531	3.691944	0.122789	0.188022
0.891665	-0.000477	-0.2197	0.008212	-0.975533	3.691948	0.122809	0.188031
0.895832	-0.00046	-0.21967	0.008159	-0.97554	3.691959	0.122813	0.188026
0.899999	-0.000453	-0.219679	0.00818	-0.975538	3.691958	0.122799	0.188036
0.904165	-0.000441	-0.219725	0.008231	-0.975527	3.69194	0.122789	0.188023
0.908332	-0.000389	-0.219726	0.008246	-0.975527	3.691942	0.122787	0.188031
0.912499	-0.000427	-0.219725	0.008229	-0.975527	3.691947	0.122788	0.188025
0.916665	-0.000455	-0.2197	0.008204	-0.975533	3.691952	0.122789	0.188027
0.920832	-0.000472	-0.219684	0.008213	-0.975537	3.691951	0.122802	0.188028
0.924999	-0.000494	-0.219712	0.00824	-0.97553	3.691946	0.122786	0.188021
0.929165	-0.000473	-0.219732	0.008222	-0.975526	3.691944	0.12278	0.188024
0.933332	-0.000421	-0.219702	0.008226	-0.975532	3.691952	0.122791	0.18802
0.937499	-0.000413	-0.219732	0.0082	-0.975526	3.691939	0.122789	0.188029
0.941665	-0.000543	-0.219712	0.008249	-0.97553	3.691946	0.122781	0.188015
0.945832	-0.000398	-0.219756	0.008241	-0.97552	3.691932	0.122771	0.188017
0.949998	-0.000419	-0.219755	0.008224	-0.97552	3.691932	0.12277	0.188022
0.954165	-0.000426	-0.219752	0.008249	-0.975521	3.691931	0.122771	0.18802
0.958332	-0.000395	-0.219774	0.008257	-0.975516	3.69193	0.122769	0.188017
0.962498	-0.000371	-0.219791	0.008243	-0.975512	3.691924	0.122758	0.188016
0.966665	-0.000345	-0.219779	0.008208	-0.975515	3.691924	0.122766	0.188027
0.970832	-0.000395	-0.21978	0.008197	-0.975515	3.691924	0.12277	0.188026
0.974998	-0.00041	-0.219749	0.008176	-0.975522	3.691923	0.122768	0.188024
0.979165	-0.000428	-0.219769	0.008212	-0.975517	3.691918	0.122752	0.188014
0.983332	-0.000369	-0.219791	0.008242	-0.975512	3.691918	0.122754	0.18802
0.987498	-0.000386	-0.219804	0.008213	-0.97551	3.691915	0.122757	0.18802
0.991665	-0.000432	-0.219759	0.008164	-0.97552	3.691919	0.12275	0.18802
0.995832	-0.000422	-0.219775	0.008148	-0.975516	3.691913	0.122745	0.188016
0.999998	-0.000469	-0.219738	0.008164	-0.975525	3.691914	0.122756	0.188009
1.004165	-0.000447	-0.219776	0.008179	-0.975516	3.691914	0.122751	0.188021
1.008332	-0.000413	-0.219785	0.008165	-0.975514	3.691911	0.12275	0.188014
1.012498	-0.00036	-0.219815	0.008221	-0.975507	3.691904	0.122745	0.188016
1.016665	-0.000345	-0.219811	0.008178	-0.975508	3.691908	0.12275	0.188026
1.020832	-0.000374	-0.21981	0.008145	-0.975509	3.691907	0.122745	0.188018
1.024998	-0.000362	-0.219776	0.008153	-0.975516	3.691911	0.122749	0.188019
1.029165	-0.000468	-0.219749	0.008158	-0.975522	3.691906	0.122747	0.188011
1.033332	-0.000415	-0.219822	0.008202	-0.975506	3.6919	0.122758	0.188024
1.037498	-0.000415	-0.219816	0.008215	-0.975507	3.691902	0.122749	0.188023
1.041665	-0.000386	-0.2198	0.008152	-0.975511	3.691903	0.122755	0.188024
1.045832	-0.000432	-0.219764	0.00817	-0.975519	3.691911	0.122755	0.188022
1.049998	-0.000421	-0.219796	0.008171	-0.975512	3.691905	0.122756	0.188016
1.054165	-0.000326	-0.219792	0.008187	-0.975512	3.691902	0.122765	0.188034
1.058332	-0.000363	-0.219789	0.008162	-0.975513	3.69191	0.122761	0.188023
1.062498	-0.00037	-0.219782	0.008165	-0.975515	3.691914	0.122764	0.188023
1.066665	-0.000376	-0.219763	0.008159	-0.975519	3.691911	0.122764	0.188019
1.070832	-0.000413	-0.219773	0.008185	-0.975517	3.691909	0.122756	0.188014
1.074998	-0.000422	-0.219764	0.008213	-0.975518	3.691921	0.122776	0.188025
1.079165	-0.004817	-0.219676	0.009014	-0.975519	3.691996	0.12234	0.187634
1.083332	-0.000489	-0.219726	0.008144	-0.975527	3.691926	0.122781	0.188021
1.087498	-0.000471	-0.219703	0.008143	-0.975533	3.691931	0.122786	0.188018
1.091665	-0.000427	-0.219734	0.008145	-0.975526	3.691934	0.122794	0.188033
1.095832	-0.00047	-0.219704	0.008129	-0.975533	3.691932	0.122792	0.188026
1.099998	-0.000326	-0.219746	0.008169	-0.975523	3.691926	0.12279	0.188033
1.104165	-0.000362	-0.219742	0.0082	-0.975524	3.691931	0.122794	0.188028
1.108332	-0.000445	-0.21971	0.008202	-0.975531	3.691935	0.122793	0.188023
1.112498	-0.000399	-0.219741	0.008176	-0.975524	3.691932	0.122795	0.188026
1.116665	-0.000455	-0.219709	0.008172	-0.975531	3.691941	0.122799	0.188025
1.120832	-0.000498	-0.21971	0.008187	-0.975531	3.691947	0.122805	0.188025
1.124998	-0.000445	-0.219679	0.008198	-0.975538	3.691954	0.122795	0.188014
1.129165	-0.000428	-0.219705	0.008228	-0.975532	3.691947	0.12279	0.188021
1.133332	-0.000362	-0.219728	0.008228	-0.975527	3.691941	0.122794	0.188021
1.137498	-0.000491	-0.219674	0.008188	-0.975539	3.691954	0.122804	0.188021
1.141665	-0.0005	-0.219689	0.008207	-0.975535	3.691951	0.122802	0.188022
1.145832	-0.000492	-0.219682	0.008171	-0.975537	3.691958	0.122811	0.188023
1.149998	-0.000428	-0.219724	0.008212	-0.975527	3.691946	0.12279	0.188021
1.154165	-0.000472	-0.21969	0.008196	-0.975535	3.691954	0.122808	0.188024
1.158331	-0.000475	-0.219694	0.008211	-0.975534	3.691956	0.122801	0.188021
1.162498	-0.000421	-0.219711	0.008237	-0.97553	3.691947	0.122795	0.188024
1.166665	-0.000454	-0.219693	0.008183	-0.975535	3.691958	0.122805	0.188026
1.170831	-0.00039	-0.219698	0.0082	-0.975533	3.691958	0.122802	0.188024
1.174998	-0.000473	-0.219727	0.008273	-0.975526	3.691952	0.122794	0.188019
1.179165	-0.00047	-0.219703	0.008205	-0.975532	3.691952	0.122777	0.18801
1.183331	-0.000402	-0.219711	0.008186	-0.975531	3.69195	0.122786	0.188018
1.187498	-0.000462	-0.219711	0.008199	-0.97553	3.691944	0.12278	0.188016
1.191665	-0.000416	-0.219749	0.008242	-0.975522	3.691939	0.122776	0.188019
1.195831	-0.000504	-0.219689	0.008179	-0.975536	3.691944	0.12279	0.188017
1.199998	-0.000471	-0.219716	0.008188	-0.975529	3.691942	0.122776	0.188021
1.204165	-0.00046	-0.21973	0.008194	-0.975526	3.691936	0.122775	0.188023
1.208331	-0.000452	-0.219774	0.008221	-0.975516	3.691935	0.122771	0.18802
1.212498	-0.000419	-0.219741	0.008211	-0.975524	3.691934	0.12277	0.188024
1.216665	-0.000486	-0.219735	0.008214	-0.975525	3.691931	0.122755	0.188014
1.220831	-0.000446	-0.219739	0.008211	-0.975524	3.691928	0.122769	0.188018
1.224998	-0.000438	-0.219778	0.008198	-0.975516	3.691922	0.12276	0.188019
1.229165	-0.000394	-0.219808	0.008236	-0.975508	3.691914	0.122758	0.188026
1.233331	-0.000388	-0.219763	0.008209	-0.975519	3.691922	0.122759	0.188022
1.237498	-0.000438	-0.219781	0.008187	-0.975515	3.691915	0.122763	0.188017
1.241665	-0.000481	-0.219757	0.008188	-0.97552	3.691923	0.12276	0.188021
1.245831	-0.000383	-0.219789	0.008189	-0.975513	3.691916	0.12275	0.188024
1.249998	-0.000429	-0.21978	0.008179	-0.975515	3.69191	0.122741	0.188014
1.254165	-0.000422	-0.219802	0.008178	-0.97551	3.69191	0.122756	0.188024
1.258331	-0.000444	-0.219789	0.008201	-0.975513	3.691916	0.12275	0.188029
1.262498	-0.000402	-0.219799	0.008186	-0.975511	3.691911	0.122738	0.188019
1.266665	-0.000413	-0.219799	0.00823	-0.97551	3.691907	0.122753	0.188025
1.270831	-0.00047	-0.21979	0.008173	-0.975513	3.691909	0.122753	0.188015
1.274998	-0.000452	-0.219784	0.008174	-0.975514	3.691909	0.122757	0.188017
1.279165	-0.000449	-0.219789	0.008176	-0.975513	3.691909	0.122751	0.188016
1.283331	-0.000457	-0.219787	0.00818	-0.975514	3.691903	0.122754	0.188027
1.287498	-0.000426	-0.219787	0.00818	-0.975514	3.691904	0.122747	0.188015
1.291665	-0.000408	-0.219783	0.008159	-0.975515	3.691914	0.122758	0.188026
1.295831	-0.000517	-0.219752	0.00813	-0.975522	3.691922	0.12277	0.188023
1.299998	-0.000459	-0.219793	0.008182	-0.975512	3.691911	0.122756	0.188023
1.304165	-0.000464	-0.21977	0.00819	-0.975517	3.691912	0.122754	0.188013
1.308331	-0.000428	-0.21976	0.00816	-0.97552	3.691914	0.122762	0.188025
1.312498	-0.000362	-0.219783	0.008199	-0.975514	3.691909	0.122761	0.188025
1.316665	-0.000443	-0.219762	0.008192	-0.975519	3.691918	0.122773	0.188023
1.320831	-0.000368	-0.219777	0.008185	-0.975516	3.691914	0.122766	0.188026
1.324998	-0.004689	-0.219657	0.009012	-0.975524	3.692	0.122344	0.187647
1.329165	-0.000449	-0.219747	0.008189	-0.975522	3.691917	0.122769	0.188014
1.333331	-0.00048	-0.219745	0.008179	-0.975523	3.691929	0.122791	0.188022
1.337498	-0.000468	-0.219738	0.00817	-0.975525	3.691923	0.122774	0.188023
1.341665	-0.000445	-0.219724	0.008174	-0.975528	3.691928	0.122775	0.188027
1.345831	-0.000417	-0.219745	0.008184	-0.975523	3.691931	0.122778	0.188033
1.349998	-0.000488	-0.219747	0.008193	-0.975522	3.691931	0.122787	0.188027
